name,playerID,gameID,season,week,team,teamID,opponent,opponentID,receptions,receivingTargets,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,longRushing,rushingTouchdowns,fumbles,fumblesLost
Jared Cook,12537,400554227,2014,8,STL,14,KC,12,1,3,11,11.0,0,11,0,0,0.0,0,0,0,0
Jared Cook,12537,400554205,2014,5,STL,14,PHI,21,4,10,44,11.0,0,14,0,0,0.0,0,0,0,0
Jared Cook,12537,400554257,2014,7,STL,14,SEA,26,3,3,25,8.3,0,10,0,0,0.0,0,0,0,0
Jared Cook,12537,400554379,2014,14,STL,14,WSH,28,4,5,61,15.3,2,35,0,0,0.0,0,0,0,0
Jared Cook,12537,400554335,2014,6,STL,14,SF,25,4,11,74,18.5,0,39,0,0,0.0,0,0,0,0
Jared Cook,12537,400554354,2014,13,STL,14,OAK,13,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Jared Cook,12537,400554377,2014,9,STL,14,SF,25,2,5,12,6.0,0,9,0,0,0.0,0,0,0,0
Jared Cook,12537,400554342,2014,15,STL,14,ARI,22,3,9,22,7.3,0,10,0,0,0.0,0,0,0,0
Jared Cook,12537,400554397,2014,10,STL,14,ARI,22,2,3,84,42.0,1,59,0,0,0.0,0,0,0,0
Jared Cook,12537,400554199,2014,3,STL,14,DAL,6,7,9,75,10.7,0,18,1,0,0.0,0,0,0,0
Jared Cook,12537,400554383,2014,11,STL,14,DEN,7,3,5,19,6.3,0,9,0,0,0.0,0,0,0,0
Jared Cook,12537,400554274,2014,2,STL,14,TB,27,4,4,46,11.5,0,22,0,0,0.0,0,0,0,0
Jared Cook,12537,400554360,2014,12,STL,14,SD,24,3,9,27,9.0,0,10,0,0,0.0,0,0,0,0
Jared Cook,12537,330926014,2013,4,STL,14,SF,25,4,8,45,11.3,0,18,0,0,0.0,0,0,0,0
Jared Cook,12537,331215014,2013,15,STL,14,NO,18,1,1,8,8.0,0,8,0,0,0.0,0,0,0,0
Jared Cook,12537,331110011,2013,10,STL,14,IND,11,1,2,17,17.0,0,17,0,0,0.0,0,0,0,0
Jared Cook,12537,331208022,2013,14,STL,14,ARI,22,3,6,49,16.3,0,31,0,0,0.0,0,0,0,0
Jared Cook,12537,330922006,2013,3,STL,14,DAL,6,5,7,44,8.8,0,19,0,0,0.0,0,0,0,0
Jared Cook,12537,330908014,2013,1,STL,14,ARI,22,7,10,141,20.1,2,47,0,0,0.0,0,0,1,1
Jared Cook,12537,331222014,2013,16,STL,14,TB,27,2,2,27,13.5,0,18,0,0,0.0,0,0,0,0
Jared Cook,12537,331201025,2013,13,STL,14,SF,25,3,6,49,16.3,0,20,0,0,0.0,0,0,0,0
Jared Cook,12537,331229026,2013,17,STL,14,SEA,26,5,7,30,6.0,1,14,0,0,0.0,0,0,0,0
Jared Cook,12537,331013034,2013,6,STL,14,HOU,34,2,2,45,22.5,0,34,0,0,0.0,0,0,0,0
Jared Cook,12537,331124014,2013,12,STL,14,CHI,3,4,5,80,20.0,1,29,0,0,0.0,0,0,0,0
Jared Cook,12537,331020029,2013,7,STL,14,CAR,29,4,7,33,8.3,0,13,0,0,0.0,0,0,0,0
Jared Cook,12537,331103014,2013,9,STL,14,TEN,10,3,6,36,12.0,1,17,0,0,0.0,0,0,0,0
Jared Cook,12537,331006014,2013,5,STL,14,JAX,30,3,3,26,8.7,0,14,0,0,0.0,0,0,0,0
Jared Cook,12537,330915001,2013,2,STL,14,ATL,1,1,5,10,10.0,0,10,0,0,0.0,0,0,0,0
Jared Cook,12537,321111015,2012,10,TEN,10,MIA,15,1,3,26,26.0,1,26,0,0,0.0,0,0,0,0
Jared Cook,12537,320923010,2012,3,TEN,10,DET,8,4,4,77,19.3,1,61,0,0,0.0,0,0,0,0
Jared Cook,12537,321104010,2012,9,TEN,10,CHI,3,2,5,6,3.0,0,7,0,0,0.0,0,0,1,1
Jared Cook,12537,321007016,2012,5,TEN,10,MIN,16,5,8,37,7.4,1,10,0,0,0.0,0,0,0,0
Jared Cook,12537,321125030,2012,12,TEN,10,JAX,30,6,8,47,7.8,0,15,0,0,0.0,0,0,0,0
Jared Cook,12537,321202010,2012,13,TEN,10,HOU,34,4,12,51,12.8,0,25,0,0,0.0,0,0,0,0
Jared Cook,12537,321011010,2012,6,TEN,10,PIT,23,4,4,54,13.5,0,25,0,0,0.0,0,0,0,0
Jared Cook,12537,320916024,2012,2,TEN,10,SD,24,3,6,23,7.7,0,13,0,0,0.0,0,0,0,0
Jared Cook,12537,320909010,2012,1,TEN,10,NE,17,4,6,64,16.0,0,35,0,0,0.0,0,0,0,0
Jared Cook,12537,321209011,2012,14,TEN,10,IND,11,3,3,20,6.7,1,18,0,0,0.0,0,0,0,0
Jared Cook,12537,321028010,2012,8,TEN,10,IND,11,3,4,45,15.0,0,29,0,0,0.0,0,0,0,0
Jared Cook,12537,321021002,2012,7,TEN,10,BUF,2,2,5,37,18.5,0,29,0,0,0.0,0,0,0,0
Jared Cook,12537,320930034,2012,4,TEN,10,HOU,34,3,4,36,12.0,0,25,0,0,0.0,0,0,0,0
Jared Cook,12537,310925010,2011,3,TEN,10,DEN,7,2,2,12,6.0,0,6,0,0,0.0,0,0,0,0
Jared Cook,12537,311113029,2011,10,TEN,10,CAR,29,1,4,18,18.0,0,18,0,0,0.0,0,0,0,0
Jared Cook,12537,311106010,2011,9,TEN,10,CIN,4,4,8,47,11.8,0,15,0,0,0.0,0,0,1,1
Jared Cook,12537,311218011,2011,15,TEN,10,IND,11,9,11,103,11.4,0,27,0,0,0.0,0,0,1,1
Jared Cook,12537,311002005,2011,4,TEN,10,CLE,5,2,6,93,46.5,1,80,0,0,0.0,0,0,0,0
Jared Cook,12537,311127010,2011,12,TEN,10,TB,27,3,7,38,12.7,0,20,0,0,0.0,0,0,0,0
Jared Cook,12537,311030010,2011,8,TEN,10,IND,11,2,2,40,20.0,0,32,0,0,0.0,0,0,0,0
Jared Cook,12537,320101034,2011,17,TEN,10,HOU,34,4,7,63,15.8,0,25,0,0,0.0,0,0,0,0
Jared Cook,12537,310911030,2011,1,TEN,10,JAX,30,1,2,7,7.0,0,7,0,0,0.0,0,0,0,0
Dominique Dafney,4036129,401326631,2021,2,GB,9,SF,25,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Darrell Daniels,3052166,400951562,2017,5,IND,11,SF,25,1,4,13,13.0,0,13,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401437876,2022,13,GB,9,CHI,3,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326476,2021,10,GB,9,SEA,26,2,3,9,4.5,0,5,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326377,2021,3,GB,9,SF,25,1,1,4,4.0,0,4,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326631,2021,2,GB,9,SF,25,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326554,2021,16,GB,9,CLE,5,2,3,5,2.5,0,4,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326543,2021,15,GB,9,BAL,33,3,5,16,5.3,0,9,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326535,2021,14,GB,9,CHI,3,3,3,44,14.7,0,25,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326436,2021,8,GB,9,ARI,22,2,2,20,10.0,0,12,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326589,2021,18,GB,9,DET,8,3,4,66,22.0,1,62,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326413,2021,6,GB,9,CHI,3,1,1,4,4.0,0,4,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326505,2021,12,GB,9,LAR,14,2,4,13,6.5,0,12,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326461,2021,9,GB,9,KC,12,2,2,16,8.0,0,11,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326485,2021,11,GB,9,MIN,16,2,2,37,18.5,1,25,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401326583,2021,17,GB,9,MIN,16,2,3,11,5.5,0,7,0,0,0.0,0,0,0,0
Josiah Deguara,3914151,401220300,2020,1,GB,9,MIN,16,1,2,12,12.0,0,12,0,0,0.0,0,0,0,0
Seth DeValve,2566659,401127988,2019,17,JAX,30,IND,11,1,1,4,4.0,0,4,0,0,0.0,0,0,0,0
Seth DeValve,2566659,401127945,2019,7,JAX,30,CIN,4,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Seth DeValve,2566659,401127903,2019,16,JAX,30,ATL,1,3,6,45,15.0,0,20,0,0,0.0,0,0,0,0
Seth DeValve,2566659,401127936,2019,9,JAX,30,HOU,34,4,5,41,10.3,0,18,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951683,2017,8,CLE,5,MIN,16,1,3,0,0.0,0,0,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951563,2017,10,CLE,5,DET,8,4,6,70,17.5,0,35,0,0,0.0,0,0,1,1
Seth DeValve,2566659,400951574,2017,1,CLE,5,PIT,23,4,5,42,10.5,0,21,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951762,2017,17,CLE,5,PIT,23,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951731,2017,13,CLE,5,LAC,24,2,3,33,16.5,0,25,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951588,2017,12,CLE,5,CIN,4,2,2,33,16.5,0,24,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951599,2017,3,CLE,5,IND,11,2,5,29,14.5,0,20,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951556,2017,5,CLE,5,NYJ,20,3,4,24,8.0,0,17,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951700,2017,6,CLE,5,HOU,34,2,3,9,4.5,1,6,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951778,2017,15,CLE,5,BAL,33,2,4,32,16.0,0,23,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951712,2017,4,CLE,5,CIN,4,1,4,2,2.0,0,2,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951647,2017,14,CLE,5,GB,9,2,3,16,8.0,0,11,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951769,2017,11,CLE,5,JAX,30,1,3,5,5.0,0,5,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951626,2017,2,CLE,5,BAL,33,2,4,61,30.5,0,49,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951617,2017,16,CLE,5,CHI,3,3,4,12,4.0,0,5,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400951582,2017,7,CLE,5,TEN,10,2,4,27,13.5,0,17,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400874614,2016,12,CLE,5,NYG,19,3,4,39,13.0,0,21,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400874528,2016,16,CLE,5,SD,24,1,1,21,21.0,0,21,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400874690,2016,17,CLE,5,PIT,23,1,1,12,12.0,1,12,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400874683,2016,15,CLE,5,BUF,2,1,1,6,6.0,0,6,0,0,0.0,0,0,0,0
Seth DeValve,2566659,400874563,2016,14,CLE,5,CIN,4,1,2,11,11.0,0,11,0,0,0.0,0,0,0,0
Ed Dickson,13272,401030920,2018,12,SEA,26,CAR,29,2,2,13,6.5,0,9,0,0,0.0,0,0,0,0
Ed Dickson,13272,401030865,2018,10,SEA,26,LAR,14,1,1,24,24.0,0,24,0,0,0.0,0,0,0,0
Ed Dickson,13272,401030950,2018,15,SEA,26,SF,25,2,2,14,7.0,0,8,0,0,0.0,0,0,0,0
Ed Dickson,13272,401030852,2018,9,SEA,26,LAC,24,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Ed Dickson,13272,401030740,2018,8,SEA,26,DET,8,2,2,54,27.0,1,42,0,0,0.0,0,0,0,0
Ed Dickson,13272,401038953,2018,1,SEA,26,DAL,6,4,5,42,10.5,0,26,0,0,0.0,0,0,0,0
Ed Dickson,13272,401030917,2018,16,SEA,26,KC,12,3,3,19,6.3,1,18,0,0,0.0,0,0,0,0
Ed Dickson,13272,400999177,2017,1,CAR,29,NO,18,1,2,3,3.0,0,3,0,0,0.0,0,0,0,0
Ed Dickson,13272,400951695,2017,6,CAR,29,PHI,21,4,8,36,9.0,0,13,0,0,0.0,0,0,0,0
Ed Dickson,13272,400951630,2017,2,CAR,29,BUF,2,2,3,26,13.0,0,20,0,0,0.0,0,0,0,0
Ed Dickson,13272,400951587,2017,3,CAR,29,NO,18,1,1,8,8.0,0,8,0,0,0.0,0,0,0,0
Ed Dickson,13272,400951578,2017,7,CAR,29,CHI,3,3,5,18,6.0,0,11,0,0,0.0,0,0,0,0
Ed Dickson,13272,400874559,2016,14,CAR,29,SD,24,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Ed Dickson,13272,400791604,2015,14,CAR,29,ATL,1,1,1,4,4.0,1,4,0,0,0.0,0,0,0,0
Ed Dickson,13272,400791700,2015,9,CAR,29,GB,9,1,2,6,6.0,0,6,0,0,0.0,0,0,0,0
Ed Dickson,13272,400791557,2015,3,CAR,29,NO,18,2,3,19,9.5,0,10,0,0,0.0,0,0,0,0
Ed Dickson,13272,400791602,2015,13,CAR,29,NO,18,3,3,27,9.0,0,16,0,0,0.0,0,0,0,0
Ed Dickson,13272,400791701,2015,4,CAR,29,TB,27,1,2,11,11.0,0,11,0,0,0.0,0,0,0,0
Ed Dickson,13272,400791547,2015,1,CAR,29,JAX,30,1,2,9,9.0,0,9,0,0,0.0,0,0,0,0
Ed Dickson,13272,400820435,2015,2,CAR,29,SEA,26,2,2,22,11.0,0,16,0,0,0.0,0,0,0,0
Ed Dickson,13272,400791610,2015,17,CAR,29,TB,27,2,3,0,0.0,0,1,0,0,0.0,0,0,0,0
Ed Dickson,13272,400554408,2014,10,CAR,29,PHI,21,1,1,7,7.0,0,7,0,0,0.0,0,0,0,0
Ed Dickson,13272,400554309,2014,9,CAR,29,NO,18,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Ed Dickson,13272,400554404,2014,17,CAR,29,ATL,1,1,1,5,5.0,1,5,0,0,0.0,0,0,0,0
Ed Dickson,13272,400554402,2014,16,CAR,29,CLE,5,2,2,44,22.0,0,34,0,0,0.0,0,0,0,0
Ed Dickson,13272,320923033,2012,3,BAL,33,NE,17,2,2,5,2.5,0,3,0,0,0.0,0,0,0,0
Ed Dickson,13272,321111033,2012,10,BAL,33,OAK,13,2,2,59,29.5,0,40,0,0,0.0,0,0,0,0
Ed Dickson,13272,330112007,2012,2,BAL,33,DEN,7,3,4,29,9.7,0,14,0,0,0.0,0,0,0,0
Ed Dickson,13272,311218024,2011,15,BAL,33,SD,24,3,4,36,12.0,1,15,0,0,0.0,0,0,0,0
Ed Dickson,13272,311113026,2011,10,BAL,33,SEA,26,10,14,79,7.9,2,19,0,0,0.0,0,0,0,0
Ed Dickson,13272,311002033,2011,4,BAL,33,NYJ,20,4,12,45,11.3,0,14,0,0,0.0,0,0,0,0
Ed Dickson,13272,311106023,2011,9,BAL,33,PIT,23,2,5,8,4.0,0,6,0,0,0.0,0,0,0,0
Ed Dickson,13272,320122017,2011,3,BAL,33,NE,17,2,4,23,11.5,0,16,0,0,0.0,0,0,0,0
Ed Dickson,13272,311030033,2011,8,BAL,33,ARI,22,6,9,46,7.7,0,14,0,0,0.0,0,0,0,0
Ed Dickson,13272,310925014,2011,3,BAL,33,STL,14,5,9,51,10.2,0,19,0,0,0.0,0,0,0,0
Ed Dickson,13272,311204005,2011,13,BAL,33,CLE,5,3,4,47,15.7,0,25,0,0,0.0,0,0,0,0
Ed Dickson,13272,311016033,2011,6,BAL,33,HOU,34,2,3,20,10.0,0,13,0,0,0.0,0,0,0,0
Ed Dickson,13272,320101004,2011,17,BAL,33,CIN,4,1,1,20,20.0,0,20,0,0,0.0,0,0,0,0
Ed Dickson,13272,311124033,2011,12,BAL,33,SF,25,1,2,15,15.0,0,15,0,0,0.0,0,0,0,0
Ed Dickson,13272,311120033,2011,11,BAL,33,CIN,4,2,3,21,10.5,0,14,0,0,0.0,0,0,0,0
Ed Dickson,13272,310918010,2011,2,BAL,33,TEN,10,2,6,25,12.5,0,16,0,0,0.0,0,0,0,0
Ed Dickson,13272,311224033,2011,16,BAL,33,CLE,5,2,5,14,7.0,1,9,0,0,0.0,0,0,0,0
Ed Dickson,13272,311211033,2011,14,BAL,33,IND,11,2,2,19,9.5,0,14,0,0,0.0,0,0,0,0
Ed Dickson,13272,320115033,2011,2,BAL,33,HOU,34,1,4,14,14.0,0,14,0,0,0.0,0,0,0,0
Ed Dickson,13272,310911033,2011,1,BAL,33,PIT,23,5,5,59,11.8,1,18,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437898,2022,14,SEA,26,CAR,29,2,3,20,10.0,0,12,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437745,2022,3,SEA,26,ATL,1,3,3,34,11.3,1,18,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437801,2022,7,SEA,26,LAC,24,4,4,45,11.3,0,16,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437768,2022,5,SEA,26,NO,18,2,3,21,10.5,0,15,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437868,2022,12,SEA,26,LV,13,2,3,17,8.5,0,12,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437752,2022,4,SEA,26,DET,8,4,4,39,9.8,1,17,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437787,2022,6,SEA,26,ARI,22,1,1,12,12.0,0,12,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437655,2022,1,SEA,26,DEN,7,3,3,43,14.3,1,38,0,0,0.0,0,0,0,0
Will Dissly,3127292,401435638,2022,10,SEA,26,TB,27,2,2,28,14.0,0,15,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437605,2022,2,SEA,26,SF,25,2,2,0,0.0,0,2,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437816,2022,8,SEA,26,NYG,19,2,2,12,6.0,0,9,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437828,2022,9,SEA,26,ARI,22,3,4,24,8.0,0,13,0,0,0.0,0,0,0,0
Will Dissly,3127292,401437882,2022,13,SEA,26,LAR,14,2,2,22,11.0,0,19,0,0,0.0,0,0,0,0
Will Dissly,3127292,401326476,2021,10,SEA,26,GB,9,2,2,22,11.0,0,28,0,0,0.0,0,0,0,0
Will Dissly,3127292,401326421,2021,6,SEA,26,PIT,23,2,2,8,4.0,1,7,0,0,0.0,0,0,0,0
Will Dissly,3127292,401326376,2021,3,SEA,26,MIN,16,1,1,39,39.0,0,39,0,0,0.0,0,0,0,0
Will Dissly,3127292,401326521,2021,13,SEA,26,SF,25,2,2,7,3.5,0,5,0,0,0.0,0,0,0,0
Will Dissly,3127292,401220367,2020,5,SEA,26,MIN,16,1,1,19,19.0,1,19,0,0,0.0,0,0,0,0
Will Dissly,3127292,401220366,2020,14,SEA,26,NYJ,20,2,2,23,11.5,1,13,0,0,0.0,0,0,0,0
Will Dissly,3127292,401220346,2020,10,SEA,26,LAR,14,1,2,16,16.0,0,16,0,0,0.0,0,0,0,0
Will Dissly,3127292,401220313,2020,1,SEA,26,ATL,1,2,2,8,4.0,0,5,0,0,0.0,0,0,0,0
Will Dissly,3127292,401220338,2020,7,SEA,26,ARI,22,2,4,38,19.0,0,28,0,0,0.0,0,0,0,0
Will Dissly,3127292,401220128,2020,4,SEA,26,MIA,15,2,2,15,7.5,0,14,0,0,0.0,0,0,0,0
Will Dissly,3127292,401128064,2019,4,SEA,26,ARI,22,7,8,57,8.1,1,17,0,0,0.0,0,0,1,0
Will Dissly,3127292,401127927,2019,5,SEA,26,LAR,14,4,4,81,20.3,0,38,1,7,7.0,7,0,0,0
Will Dissly,3127292,401128110,2019,2,SEA,26,PIT,23,5,5,50,10.0,2,14,0,0,0.0,0,0,0,0
Will Dissly,3127292,401128111,2019,6,SEA,26,CLE,5,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Will Dissly,3127292,401127993,2019,3,SEA,26,NO,18,6,7,62,10.3,1,25,0,0,0.0,0,0,0,0
Will Dissly,3127292,401127995,2019,1,SEA,26,CIN,4,1,2,12,12.0,0,12,0,0,0.0,0,0,0,0
Will Dissly,3127292,401030721,2018,1,SEA,26,DEN,7,3,5,105,35.0,1,66,0,0,0.0,0,0,0,0
Will Dissly,3127292,401030799,2018,3,SEA,26,DAL,6,1,3,4,4.0,0,4,0,0,0.0,0,0,0,0
Will Dissly,3127292,401030848,2018,4,SEA,26,ARI,22,1,1,5,5.0,0,5,0,0,0.0,0,0,0,0
Will Dissly,3127292,401030739,2018,2,SEA,26,CHI,3,3,5,42,14.0,1,34,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401437799,2022,7,DEN,7,NYJ,20,6,9,51,8.5,0,16,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401437899,2022,14,DEN,7,KC,12,3,8,42,14.0,0,23,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401435641,2022,8,DEN,7,JAX,30,4,5,87,21.8,0,38,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401437875,2022,13,DEN,7,BAL,33,6,8,85,14.2,0,30,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401437853,2022,11,DEN,7,LV,13,4,5,30,7.5,0,15,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401437860,2022,12,DEN,7,CAR,29,2,3,11,5.5,0,9,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401437839,2022,10,DEN,7,TEN,10,1,4,11,11.0,0,11,0,0,0.0,0,0,0,0
Greg Dulcich,4367209,401437790,2022,6,DEN,7,LAC,24,2,3,44,22.0,1,39,0,0,0.0,0,0,0,0
Ross Dwelley,3120303,401220246,2020,15,SF,25,DAL,6,2,2,28,14.0,0,19,0,0,0.0,0,0,0,0
Ross Dwelley,3120303,401220356,2020,14,SF,25,WSH,28,2,2,20,10.0,0,14,0,0,0.0,0,0,0,0
Ross Dwelley,3120303,401220345,2020,12,SF,25,LAR,14,1,2,3,3.0,0,3,0,0,0.0,0,0,0,0
Eric Ebron,16732,401326421,2021,6,PIT,23,SEA,26,2,2,10,5.0,0,6,1,1,1.0,1,1,0,0
Eric Ebron,16732,401326401,2021,5,PIT,23,DEN,7,2,2,10,5.0,0,5,0,0,0.0,0,0,0,0
Eric Ebron,16732,401326356,2021,2,PIT,23,LV,13,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0
Eric Ebron,16732,401326308,2021,1,PIT,23,BUF,2,1,2,19,19.0,0,19,0,0,0.0,0,0,0,0
Eric Ebron,16732,401326492,2021,11,PIT,23,LAC,24,3,3,24,8.0,1,18,0,0,0.0,0,0,0,0
Eric Ebron,16732,401326470,2021,10,PIT,23,DET,8,2,2,13,6.5,0,9,0,0,0.0,0,0,0,0
Eric Ebron,16732,401326371,2021,3,PIT,23,CIN,4,0,3,0,0.0,0,0,0,0,0.0,0,0,0,0
Eric Ebron,16732,401326392,2021,4,PIT,23,GB,9,2,2,8,4.0,0,4,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220256,2020,1,PIT,23,NYG,19,1,2,18,18.0,0,18,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220248,2020,9,PIT,23,DAL,6,3,6,22,7.3,1,9,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220148,2020,8,PIT,23,BAL,33,4,5,48,12.0,1,18,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220172,2020,6,PIT,23,CLE,5,2,4,9,4.5,0,7,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220171,2020,10,PIT,23,CIN,4,2,6,38,19.0,0,24,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220394,2020,1,PIT,23,CLE,5,7,11,62,8.9,1,17,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220174,2020,16,PIT,23,IND,11,5,7,47,9.4,1,11,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220173,2020,3,PIT,23,HOU,34,5,7,52,10.4,1,17,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220121,2020,14,PIT,23,BUF,2,2,5,30,15.0,0,17,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220176,2020,13,PIT,23,WSH,28,7,11,68,9.7,0,22,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220198,2020,11,PIT,23,JAX,30,4,7,36,9.0,1,20,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220175,2020,5,PIT,23,PHI,21,5,6,43,8.6,0,17,0,0,0.0,0,0,1,1
Eric Ebron,16732,401220156,2020,15,PIT,23,CIN,4,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220177,2020,2,PIT,23,DEN,7,3,5,43,14.3,0,21,0,0,0.0,0,0,0,0
Eric Ebron,16732,401249063,2020,7,PIT,23,TEN,10,6,8,50,8.3,0,22,0,0,0.0,0,0,0,0
Eric Ebron,16732,401220170,2020,12,PIT,23,BAL,33,7,11,54,7.7,0,27,0,0,0.0,0,0,0,0
Eric Ebron,16732,401128083,2019,9,IND,11,PIT,23,2,2,16,8.0,0,9,0,0,0.0,0,0,0,0
Eric Ebron,16732,401128051,2019,8,IND,11,DEN,7,3,4,26,8.7,0,12,0,0,0.0,0,0,0,0
Eric Ebron,16732,401128030,2019,4,IND,11,OAK,13,1,5,48,48.0,1,48,0,0,0.0,0,0,0,0
Eric Ebron,16732,401128075,2019,11,IND,11,JAX,30,4,4,27,6.8,0,14,0,0,0.0,0,0,0,0
Eric Ebron,16732,401128053,2019,5,IND,11,KC,12,1,4,8,8.0,0,8,0,0,0.0,0,0,0,0
Eric Ebron,16732,401127929,2019,3,IND,11,ATL,1,3,4,47,15.7,0,30,0,0,0.0,0,0,0,0
Eric Ebron,16732,401128114,2019,2,IND,11,TEN,10,3,4,25,8.3,1,13,0,0,0.0,0,0,0,0
Eric Ebron,16732,401127972,2019,1,IND,11,LAC,24,1,3,8,8.0,0,8,0,0,0.0,0,0,0,0
Eric Ebron,16732,401127951,2019,7,IND,11,HOU,34,4,5,70,17.5,1,33,0,0,0.0,0,0,0,0
Eric Ebron,16732,401127865,2019,12,IND,11,HOU,34,4,5,44,11.0,0,14,0,0,0.0,0,0,0,0
Eric Ebron,16732,401127986,2019,10,IND,11,MIA,15,5,12,56,11.2,0,23,0,0,0.0,0,0,0,0
Eric Ebron,16732,401030755,2018,17,IND,11,TEN,10,4,6,60,15.0,1,22,0,0,0.0,0,0,0,0
Eric Ebron,16732,401030766,2018,10,IND,11,JAX,30,3,3,69,23.0,2,53,1,2,2.0,2,1,0,0
Eric Ebron,16732,401030843,2018,4,IND,11,HOU,34,5,10,40,8.0,1,12,0,0,0.0,0,0,0,0
Eric Ebron,16732,401030697,2018,5,IND,11,NE,17,9,15,105,11.7,2,28,0,0,0.0,0,0,0,0
Eric Ebron,16732,401030962,2018,13,IND,11,JAX,30,10,16,81,8.1,0,20,1,-9,-9.0,-9,0,1,1
Eric Ebron,16732,401030861,2018,16,IND,11,NYG,19,3,5,28,9.3,0,14,0,0,0.0,0,0,0,0
Eric Ebron,16732,401030693,2018,2,IND,11,WSH,28,3,4,26,8.7,1,13,0,0,0.0,0,0,0,0
Eric Ebron,16732,401030782,2018,3,IND,11,PHI,21,5,11,33,6.6,0,9,0,0,0.0,0,0,0,0
Eric Ebron,16732,401038851,2018,4,AFC,31,NFC,32,1,3,18,18.0,1,18,0,0,0.0,0,0,0,0
